4.72E+17,are you following me ? i seem unable to send you a dm .,1,1,other
4.76E+17,horrified over the 135 % price hike for the xword app . will not be renewing at that price for an app with half the functionality .,1,2,other
4.77E+17,"i use the nyt app on my ipad 2 , ipad mini and iphone 5s . all receive an error message that the connection failed with twitter .",1,1,other
4.77E+17,signed up to nyt subscription on a special offer at sxsw ( delayed start ) but i don't think it ever started ... how can i check ?,1,1,other
4.77E+17,so what do i need to do to contact customer care for inyt . totally stumped and i've been trying very hard . :-(,1,2,other
4.78E+17,you successfully registered that email with <url> but that does not entitle you to unlimited articles .,0,0,other
4.79E+17,being charged 2x month . no reply to my email sent months ago . pls cancel everything ! how ?,1,3,other
4.84E+17,"logged into the website , but article still demanding i sign in <url>",1,1,other
4.84E+17,how come the weekend delivery arrives so late in the morning - i'd love to read w / my coffee !,1,2,other
4.85E+17,"really <user> ? 1st replacement blender lasted 5 smoothies , 2nd replacement blender not even 1 . #badservice #badproduct",1,3,other
4.86E+17,"thank you for your interest ! if you decide to cancel , you can call customer care at 1-800- nytimes .",0,0,other
4.87E+17,dramatic shopping exp . ordered 6 jeans same size ( 30/32 ) 2 fits / 2 too large / 2 too slim : same brand > different sizing,1,2,apparel
4.88E+17,love this trimmer ! making the sidewalk look sharp <url>,0,0,other
4.88E+17,need help <user> delivery of the <user> on sundays to any stores in or around grapevine tx is lacking . most sundays non existent ? y ?,1,3,other
4.89E+17,i'm booked july 31st through august 3 for that racist bastard tommy hilfiger . i need a place to stay in charlotte . what's up north carolina ?,0,0,apparel
4.89E+17,having problems on your site . just spoke to my bank <user> and they say no issues their side ? ? <url>,1,1,apparel
4.89E+17,the new update to the xword app addresses almost every issue since the redesign . thanks for listening to your customers ! !,0,0,other
4.90E+17,is the lbxr 2020 - ope compatible with lst 1018 which uses lb018 - ope ?,0,0,other
4.91E+17,you jave the worst customer service ! ! ! #pissed #useless #worstbrand,1,4,apparel
4.92E+17,need old school tommy tops and jumpers where can you get them from these days . #90sclobber,1,2,apparel
4.92E+17,my nyt digital subscription account keeps logging me out when i go to read opinion pieces . any suggestions ?,1,2,other
4.92E+17,why is it so hard to cancel or start a subscription ? i now have three dormant accounts that you will not allow me to delete,1,4,other
4.93E+17,"btw <user> - - <user> did me right , and replaced my two failed batteries under warranty . i'm happy :) thanks <user> !",0,0,other
4.94E+17,"your website no longer remembers that i'm a subscriber . safari 5.1 . 1 , os 10.6 . 8",1,3,other
4.94E+17,a little help with this jean problem please . only worn a few times and this has happened . #tragedy <user> <url>,1,2,apparel
4.94E+17,was using my new laser level and the drywall pin broke off . advice ? <url>,1,1,other
4.94E+17,hi guys . i buy a ton of your clothes .. i have lost the pully to pull down the zipper on my grey woolen top .. can you help ?,0,0,apparel
4.95E+17,"your online eu store is not working and your "" support "" is ignoring the problem . can not submit the order .",1,3,apparel
4.95E+17,i'm recieving terrible home delivery service from you . my paper never gets to me ! #help,1,4,other
4.95E+17,i have complained a dozen times & amp ; yet my papers are still thrown far from my door . why is this so hard to resolve ?,1,4,other
4.95E+17,i need to stop wearing tommy hilfiger i forgot hes a racist motherfucker,1,3,apparel
4.96E+17,3 unanswered emails & amp ; 1 phone call to you . i still haven't received a paper since the end of may . what is the problem ? !,1,3,other
4.98E+17,i've had a 1 - cuper #coffee machine for over 10 yrs from <user> that's still going strong . it's nice when products last a long time .,0,0,other
5.00E+17,check this #throwbackthursday <url>,0,0,other
5.01E+17,clothing collections are only some support please link ?,0,0,apparel
5.01E+17,has the most pathetic cust service in india . they haven't sorted a simple issue of replacing a sub stndrd bag for 20 months,1,4,apparel
5.01E+17,"just talked to liam , a resolution expert . problem solved - he was great . thks .",0,0,other
5.02E+17,he's racist <user> i h8 u,1,3,apparel
5.02E+17,"oh <user> #foodprocessor , where have you been all my life ? way easier to make #homemade #sunbutter than a blender ! !",0,0,other
5.02E+17,sure wish i had read the reviews first . now mine is broke and you won't honor the warranty ! <url>,1,3,other
5.03E+17,"the united states . i enjoyed the product , price and we are in the cart . i want to make the payment and purchase .",0,0,apparel
5.03E+17,love my <user> bread machine but the paddles won't stay on in the basket anymore & amp ; the kneading is non existent ... how can i fix it,1,1,other
5.03E+17,"i'm wearing th jeans i bought 10 + years ago , bc i lost 53 + pounds . please send help : i can't find new jeans 4 my new body lol",1,1,apparel
5.05E+17,"stiching on chino's bought 1 month ago in westfield london ripped , no help from shop . dissapointing . <url>",1,3,apparel
5.06E+17,my husband could not have made his recent dumpster dive any more beautiful without the help of black & amp ; decker and ... <url>,0,0,other
5.06E+17,"so my wife bought me the 4amp matrix drill .. i am pretty excited about it , too . now i need some attachments !",0,0,other
5.06E+17,is my new favorite store,0,0,apparel
5.07E+17,"i wonder how many valid <user> warranties were denied today due to made-up , illegitimate policy . schools aren't commercial property",1,2,other
5.07E+17,why do you offer a subscription $ 1 / wk then when i click to order it's $ 1.50 / wk ?,1,3,other
5.08E+17,but he also went on oprah and made the racist statements,0,0,apparel
5.08E+17,thank you very much . <url>,0,0,other
5.08E+17,bought a belt in store in vienna . need to change it . but live in germany . leaving now . how do we proceed ? store has closed .,0,0,apparel
5.12E+17,none so far . need a new coffee brewer . broke mine when we moved house #coffeebreak #mondaymotivation,0,0,other
5.13E+17,impossible to order on fr website ? ? electronicsnical issues ? many tries with different debit card ... tks <url>,1,3,apparel
5.14E+17,too bad <user> doesn't want black people wearing his clothes . i heard .,1,3,apparel
5.15E+17,thank you <user> for making good on my warranty issues . it took time but you did the right thing . #tooltips,0,0,other
5.17E+17,nothing ? where can i buy this ? it's very frustrating !,1,2,other
5.19E+17,remember this table i painted a couple weeks ago ? ( details here : <url> well my husband ( who ... <url>,0,0,other
5.25E+17,when you go to grab an unopened beer and it's only half full ... thanks <user>,1,4,food
5.33E+17,expired beer that we bought today ? whuuuut ? <user> #budlight #budweiser #dammit <url>,1,2,food
5.34E+17,there was a piece of glass in one of your 16oz cans . it just sliced my mouth open . <url>,1,4,food
5.34E+17,this bud light is having an identity crisis . #bartender #ksboldtownalex <url>,0,0,food
5.35E+17,i just had 2 beers in an 18 pack half full and still carbonated . #nothappy,1,2,food
5.39E+17,thanks <user> for selling expired beer #fail <user> <url>,1,4,food
5.39E+17,just opened a fresh bud light that was filled with water . please explain <user> .,1,3,food
5.39E+17,think someone at <user> had been drinking the stuff before they put the label on #qualitycontroldayoff <url>,1,2,food
5.42E+17,are you kidding me ? #buschleague #designflaw #recall <url>,1,2,food
5.44E+17,is this the kind of product your distributors sale now ? <url>,1,2,food
5.53E+17,"mean-spirited #parkingdirtysf as <user> driver yelled "" you bikes are f * * * ing everything up ! "" , market & amp ; 2nd <url>",1,4,food
5.53E+17,this is the last time i buy shocktop . if ingredients said floaty flavor and crusty necks i might drink it . <url>,1,2,food
5.54E+17,again <user> ? i was up for whatever . except this <url>,1,2,food
5.54E+17,no tab on my can ? what the <user> <url>,1,3,food
5.56E+17,i just got cut off by a bud light truck . aka the worlds shittiest beer . <user>,1,4,food
5.62E+17,opened my case and was sad one of my beers died <url>,1,2,food
5.63E+17,must of been the guys last day an said eff it <url>,0,0,food
5.66E+17,do you not have email ? that numbers going to cost a fair bit from the uk !,1,2,food
5.66E+17,your bud exchange website is a joke ! !,1,2,food
6.23E+17,deadfall 1993 is playing deadfall 2012 on showtime streaming . using playstation vue .,1,1,software
6.32E+17,why can't i enter my username / password on appletv ? why does showtime hate me ? ! endless cycle of input :(,1,2,software
6.33E+17,"hello , i have the uverse 300 package that includes showtime , shouldn't i have access to showtimeanytime or no ?",0,0,software
6.38E+17,i am getting server errors when i try to activate a device . plz help,1,1,software
6.42E+17,it polite to reply ! ! !,0,0,software
6.49E+17,"ur app on my xbox 360 constantly having server errors , cant get throught one episode of homeland without error .",1,3,software
6.51E+17,can't stream sho anytime on apple tv and ipad . what gives ?,1,1,software
6.53E+17,"problems with <user> users using showtime anytime today ? keep getting "" internal error """,1,1,software
6.54E+17,i just want everyone to know that <user> / <user> has the absolute worst customer service i have ever received . ever .,1,4,software
6.56E+17,absolute nonsense that i have to log in every time i watch on appletv . tonight was logged out while watching . what are you doing ?,1,4,software
6.69E+17,my car turns itself off while driving . i'm supposed to hear from resolution team but i've called 4 times no call back .,1,2,cars
6.69E+17,i have a mother question my car fairly new and breaks making a noise rear one and as well smoke smell comes out /:,1,1,cars
6.70E+17,totally not cool .,1,2,apparel
6.70E+17,"can you help me find any of the below style numbers in sz 13 mens 310805-102 , 528895-007 , 306008-013 , 378037-117",0,0,apparel
6.71E+17,we're about the only people in this <user> and still can't get anyone to help us . #customerservice <url>,1,3,apparel
6.71E+17,"i can't understand how dick's has a store credit card , but you can't use it online .",1,2,apparel
6.71E+17,"tried to buy this today . above the rack said 40 % off apparel . was told hats are not considered "" apparel "" <url>",1,2,apparel
6.71E+17,worst customer service ever . waste of time . it was supposed to be a gift to someone and now what .. ?,1,4,apparel
6.71E+17,why you messing with me <url>,1,3,apparel
6.71E+17,"was happy to find out <user> had an app to watch all their shows , until 6 episodes in it stops working . thanks ! <user>",1,2,software
6.71E+17,the showtime anytime app is the worst . it stopped working 4 times while trying to finish homeland and now it won't play at all .,1,3,software
6.71E+17,"trying to watch showtime on my ipad , keep getting network issues . hulu and netflix are working fine . help ?",1,1,software
6.71E+17,yes ! why are the apps down ? !,1,2,software
6.71E+17,"apparently the #showtime app * is * down . thanks for the confirmation , <user> . also get your act together <user> , <user> .",1,3,software
6.71E+17,"i hate my <user> #sebring so much ! this thing is an electrical #lemon dash lights , headlights , windows , wipers .. all garbage ! #regretful",1,4,cars
6.71E+17,how many nebraska shirts do you think you will sell with this graphic ? <url>,1,2,apparel
6.71E+17,i think your cyber monday 25 % off is broken . it's not showing up in my cart . or you are lying . i just want a cheap set of weights .,1,3,apparel
6.71E+17,"want to buy timberland pro boots . your website states 25 % off . checked exclusions , they are not listed , still no deduction in cart .",1,2,apparel
6.71E+17,just bought these <user> launch 2s 1 month ago from <user> & amp ; they already have a hole ! 1 month ! ? ! #nothappy <url>,1,3,apparel
6.71E+17,how the fuck you gonna have providence friars sweatshirts but not sjsu ? ! ? !,1,4,apparel
6.72E+17,on hold with <user> an hour just to get told to call back another day . hell yeah,1,3,apparel
6.72E+17,here's a better pic . order # was 3264677178 . please message me for any additional information required <url>,0,0,apparel
6.72E+17,worst customer service to-date <user> in greensboro off wendover . avoid this place and let's show them we have other choices . #otherchoices,1,3,apparel
6.72E+17,when u send packages u should really put them in a box so you don't ruin a kids x-mas morning 25 days early ! <url>,1,4,apparel
6.72E+17,can you dm me for why my order got canceled ? thanks,1,1,apparel
6.72E+17,no chill <user> #beatsbydre <url>,1,2,apparel
6.72E+17,just ruined my kids christmas by canceling my order . so long ping pong table . #fixthisdicks,1,4,apparel
6.73E+17,real disappointed in <user> leaving me high and dry . ordered some new iowa gear tues with 1 day shipping and it hasnt even shipped yet ...,1,3,apparel
6.74E+17,second sunday the app stopped working because of a gateway error ... during the climax of an episode . you need more servers .,1,4,software
6.74E+17,showtime app on apple tv isn't working . hasn't been for last hour .,1,1,software
6.74E+17,gotta love taking three 2015 chrysler's in for recalls and coming home the same day to mail from <user> explaining more recalls,1,1,cars
6.74E+17,buy my lemon back ! no heat . chrysler tries to fix 5 times & amp ; still no heat & amp ; ac leaks coolant & amp ; water into car . rain floods car 2,1,4,cars
6.75E+17,"you should have someone look at your e-mail marketing .. second time a promo has come through "" clipped """,1,2,apparel
6.75E+17,love it when i almost die rear ended by a semi cause my jeep turns off again . one day they will fix it #jeepsucks #chrysler,1,4,cars
6.75E+17,#chrysler is a disgrace to be called an american automobile will not even cover a part with known issues even though parts been recalled .,1,3,cars
6.75E+17,"hi . if you purchase a scarf from your online store , does it still come with a scarf box as in the stores ?",0,0,apparel
6.75E+17,shame on <user> i will never lease a car from them again,1,2,cars
6.75E+17,best for serious person,0,0,apparel
6.76E+17,8141606222 i need this,0,0,apparel
6.76E+17,trying to order some rain boots i wear a 7.5 in us what size would i be in your boots do they run small or true to size ?,0,0,apparel
6.76E+17,do you accept china union pay credit card when i place an order on <url>,0,0,apparel
6.76E+17,"hi , i've got an old burberrys prorsum mac and am in need of a replacement button , do burberry still carry old buttons ?",0,0,apparel
6.76E+17,"ah great , thanks !",0,0,apparel
6.76E+17,shout out to <user> for sorting me out,0,0,apparel
6.77E+17,why is my sales associate so distracted to help other customers when i am trying to purchase things and get out ?,1,2,apparel
6.78E+17,where is the wash . post crossword puzzle for 12 -18-15 ? ? ? ? ? ?,1,2,other
6.78E+17,very disappointed in <user> for no crossword today - what gives ?,1,2,other
6.79E+17,the stitching on my <user> jacket is coming apart . can you fix it ? i'm scared to take it to the cleaners,1,1,apparel
6.79E+17,i haven't received any answer from you . what's up ?,1,3,apparel
6.79E+17,i have a case open with chrysler customer service under william taylor . waiting on a call back,1,1,cars
6.80E+17,"can't access showtime site , apps , etc . was 20 minutes into homeland finale ! ugh !",1,2,software
6.80E+17,"okay ... but if i buy these online , would u plz provide recommendations of my size . burberry m size coat suits me , btw . thx",0,0,apparel
6.80E+17,any known issues with the showtime anytime app for xbox 360 ? not working for me at the moment !,1,2,software
6.80E+17,or maybe they have the product in store ? otherwise i will just let it deliver !,0,0,apparel
6.80E+17,yall got that post-christmas sell this year ?,0,0,apparel
6.80E+17,your arrive is terrible streaming is stop and start every couple mins . get it together it's xmas,1,4,software
6.81E+17,"item 3976396 1 , which store can i get this wallet ?",0,0,apparel
6.81E+17,i want to buy this item in this store which is in regent street .,0,0,apparel
6.81E+17,"hello burberry , please could i cancel an order ? many thanks . lena",0,0,apparel
6.82E+17,hey burberry hope all is well . i would like to know if some of your shoes or boots uses calf leather trip . i seen few on shops,0,0,apparel
6.84E+17,could not return my purchase since cc machine was not working yet buying was not a problem . mistreated 100 %,1,3,apparel
6.85E+17,wonder why cars get major issues * just * after the warranty expires ? <user> #unhappycustomer,1,3,cars
6.87E+17,"so frustrated dealing with this health hazard , mold infested , new 200 from <user> <user> i need my car replaced .",1,2,cars
6.89E+17,i just got a new 2015 chrysler 200s 3 months ago and its been back in the dealership for repairs for more then 42 days .,1,2,cars
6.90E+17,is the pacifica similar to the size of the town and country ?,0,0,cars
6.90E+17,waiting on <user> to come get me while the grey ghost ( chrysler 300 ) gets fixed up .,0,0,cars
6.91E+17,"my driver side air bag has been recalled and replaced , but what about the passenger side ?",1,1,cars
6.92E+17,"the pacifica reminds me a bit of the kia sedona van , is your designs in house or outsourced ?",0,0,cars
6.92E+17,#chrysler #dodge i'm on the side of the road again ! i'm really tired of this issue,1,2,cars
6.95E+17,hey chrysler cares i'm the one with the 2011 200 need help with the heating . inside the car it's really strange,1,1,cars
6.96E+17,is it fair to ask for a new case manager if i feel mine is inadequate ?,0,0,cars
6.97E+17,1c3cccbb9fn717601 . resolution team has all info . call penny 214-583-2188,0,0,cars
7.16E+17,iheart radio app doesn't work . have opened 2 different tickets both were closed without being fixed .,1,1,cars
7.26E+17,"#vwcares , funny i don't feel like you do . car still in shop . letter not mailed to me yet that was generated on april 18th #notfeelingit",1,2,cars
7.26E+17,"fyi <user> has a bad habit of listing cars as cert-preowned online , but they actually aren't . duped me & amp ; friends #phx",1,4,cars
7.27E+17,some unauthorized work done on my engine now throwing a check engine light about a week later . very upset .,1,3,cars
7.28E+17,why do my drl's keep going out ? <user>,1,1,cars
7.28E+17,can't even begin to tell u how disappointed i am with vw . brought a vw eos last sept and the engine is gone do 2,1,2,cars
7.28E+17,can't believe i have 76000 miles on my 2011 <user> cc & amp ; in need of a transmission . any advice <user>,1,2,cars
7.28E+17,you did not resolve my issue .,1,2,cars
7.29E+17,my 2011 cc clutch pack feels like it shot . and clunks and shakes when i put it in reverse or park . and i'm not trynna pay $ 2500,1,2,cars
7.31E+17,how is it that every service center in the chicagoland area is completely uncommitted to customer service ? never buying a vw again .,1,4,cars
7.31E+17,"thanks to ken at <user> for taking such good care of my beetle , "" maggie "" ! ! your service dept is the best ! ! <user> <url>",0,0,cars
7.31E+17,it look like i will be getting a whole new transmission for the vw jetta hybrid 2013 . #jettahybrid #vwcares,0,0,cars
7.32E+17,"why can vw not fix my car from the short that your serviceman caused during my recall , even with a case # from corp . #4thattempt <user>",1,4,cars
7.32E+17,my clutch had been in my car for its entire life .... that's 365000 miles on one clutch #vw #germanmade,0,0,cars
7.33E+17,thank you .. we solved the problem,0,0,cars
7.35E+17,made me spend $ 1500 to have them fix a problem and they didn't get it fixed and they have the nerve to tell me it's normal . frustrating,1,4,cars
7.35E+17,hey <user> please revisit this review . the guy said it was for the location in montgomery-completely different city . <url>,1,1,software
7.35E+17,how does some report an overly aggressive yelp sales person who does not take no for an answer ?,0,0,software
7.35E+17,my golf's aircon comp broke and i cant afford to fix it :( i love my vw but i am disappointed at its frailty at only 9 years old !,1,2,cars
7.36E+17,i want <user> to have a number of tvs category because it is increasingly difficult to find places without tvs,0,0,software
7.36E+17,thanks <user> for your fantastic car seizing up while driving causing me to spin out and almost die .,1,4,cars
7.36E+17,"so it's going to cost $ 7000 to fix the exhaust on my <user> 2009 jetta , and only $ 300 is covered under warranty . help <user> ?",1,2,cars
7.36E+17,unacceptable that at 74k the entire a / c system self-destructs and needs a $ 2k repair . #crapquality #usedtolovevw <url>,1,2,cars
7.37E+17,i have a problem and my local vw did everything they could to help . can you help me ?,1,1,cars
7.38E+17,hi there i verified my email account yesterday to claim my business but it's still not listed nor can i log in ? many thanks,1,1,software
7.38E+17,still can't claim my business .... what's going on ? add contact number 01786396236,1,1,software
7.38E+17,look <user> i promise to stop reviewing sperm banks for bad yogurt . so can you unban me now ?,0,0,software
7.39E+17,thanks for the feedback . you should be able to continue to use <url> by ignoring the download prompts,0,0,software
7.39E+17,can you site the policy that allows this ?,0,0,software
7.41E+17,can we get the exact calculations for a business rating ( for example if its 4 stars but actually 4.2 ) or do we use a 3rd party site ?,0,0,software
7.41E+17,can you add a filter to show which businesses have changing tables ? ! #nycbabyproblems,0,0,software
7.41E+17,"suggestion : on the restaurant listing , it should specify whether dogs re welcomed or not .",0,0,software
7.41E+17,where can i order recovery disks for a t520 ? tx,0,0,electronics
7.41E+17,deceiving for parents who try to find something out about a school . makes your site worthless ! ! !,1,4,software
7.41E+17,i've had two legitimate reviews removed for the same business . is there someone i can talk to about this ?,1,1,software
7.41E+17,"oh so you were there ? ok , got ya . it was all wyndham . maybe ask me first vs just taking stuff into your own hands .",1,3,software
7.42E+17,so ... i got a bad <user> review ... but we think it's fake really whoever does this like really people lose their jobs over this kind of stuff,1,3,software
7.43E+17,i noticed my phone was low on storage space and yelp app was taking up 1gb . after deleting and reinstalling it went to 56mb .,1,1,software
7.44E+17,"when a <user> representative offers us "" tools to improve "" our rating , but those tools require financial commitment , it's extortion .",1,3,software
7.44E+17,team ! help ! i've tried three times to convey with your team to change my businesses ' incorrect address . what do i do ?,1,1,software
7.45E+17,"if you can dm us a link to the listing , we'll check this out - thanks",0,0,software
7.46E+17,"furious w / <user> salesman calls , tells us he can "" fix "" our reviews . we decline . two days later another legit 5 star review is removed . #scam",1,3,software
7.53E+17,"bought sunday delivery + digital last wk . paper arrived , can't access online . won't take credit card # , don't know acct . #",1,1,other
7.58E+17,had to stop using the <user> news app because it won't take my subscription password . oh well .,1,3,other
7.61E+17,is there any way to create an internal ( private ) company publication that wouldn't be accessible to the public ? ( password / login ),0,0,software
7.61E+17,"why is it so freaking hard to add a story to a publication on <user> ? every time , i get caught in a stream of errors and broken links",1,3,software
7.61E+17,thank you <user> for a better h2 styling . i will actually use it now !,0,0,software
7.63E+17,following up on my 8/ 4 my tweet . my edit button doesn't display . help . reminder : you need to follow me to receive dm .,1,1,software
7.63E+17,is it possible to integrate my medium account on my personal website with your api ?,0,0,software
7.64E+17,hey <user> your report button no worky .,1,1,software
7.64E+17,is offline mode ever coming to android just like it did for ios ?,1,1,software
7.65E+17,"lately , there is just one post in my medium digest instead of the selection i used to get . is it you or i that has done this ?",1,1,software
7.65E+17,you need an option to set a featured image without it appearing in the post,0,0,software
7.65E+17,hey <user> why do you want permission to change my profile ? that doesn't sound right .,1,3,software
7.66E+17,"thanks . the other issue is that when you tap the comments icon , it triggers the next article load erroneously ( mobile web )",1,1,software
7.66E+17,- congratulations . you have reached popular status and the spamming has begun . <url>,1,2,software
7.66E+17,can't write a support ticket via mobile app : impossible if you don't recall your username and publication . browser redirects to app .,1,1,software
7.66E+17,i think <user> really needs the ability to follow people's posts * and / or * people's comments ...,0,0,software
7.66E+17,can i hide a post that i already published on medium without deleting that ?,0,0,software
7.66E+17,"howdy . known bug ? >> huge white spaces on mobile , following an embed ( twitter ) ... not duplicative on desktop",1,1,software
7.67E+17,please add functionality to bookmark the reading-place ( not just article ); especially for the #longreads,0,0,software
7.67E+17,"is there really no link to directly share a medium article to linkedin or am i just missing it ? ? ? i see facebook , twitter ..",1,1,software
7.67E+17,i'd like to see a feature in <user> editing that swaps highlighted text with the private comment text . would make for easier collaboration .,0,0,software
7.68E+17,dear <user> : i've been a print subscriber for 30 years . now your website has kicked me out and customer service hung up on me .,1,4,other
7.69E+17,signed up for the dig sub & amp ; every time i click i still get intercept :( . any way to auto-bypass ? <url>,1,1,other
7.70E+17,sent an email regarding an item which arrived damaged and i haven't had a reply . i require a replacement asap,1,1,retail
7.70E+17,has the star wars prop tour now closed . ? trying to book a tour . tks,1,1,retail
7.71E+17,hi does harrods sell hugo boss the scent shower gel .,0,0,retail
7.71E+17,hi is the laura mercier finishing brush to use with laura mercier face illuminator in store ? i wanted to check in store,0,0,retail
7.71E+17,so do you know when them item is back in stock thank you,1,1,retail
7.71E+17,hi are the save the date emails for grotto 2016 bookings going out to reward card holders today ? haven't had one yet . ta .,1,1,retail
7.72E+17,staff have to be approved to have tea in the georgian ? have been bringing family and friends for years ! felt very awkward,1,2,retail
7.72E+17,my bill is still messed up ? ? ? ? ? ?,1,2,services
7.73E+17,have you guys sent out your save the date emails for the christmas grotto yet ?,0,0,retail
7.73E+17,in ny is the most unorganized company with no respect for their customer's time . #badbusiness,1,4,services
7.74E+17,horrible customer service ! <user>,1,4,services
7.74E+17,"- great job ! 3 power outages in 3 months ! oh , and thanks for responding to my dm that you requested last time . sarcasm ...",1,4,services
7.74E+17,tryihg to figure out how asking your customers to be open from 8am to midnight . with no time frame whatsoever is ok <user>,1,3,services
7.75E+17,i have an assessment at hq on tuesday but still haven't received email with info ? can you help please ?,1,1,retail
7.75E+17,man in store swapped the phone case i took to the til for a very scratched one . really disappointing and no response so far .,1,2,retail
7.75E+17,"why can't we get an update on when power will be restored in marlboro ma ? "" we're working on it "" isn't helpful",1,2,services
7.75E+17,i'm moving out of state and need to stop my service as of september 15th at 8p m . how do i cancel my service ?,0,0,services
7.76E+17,"my street just lost power ... once again . your phone line is busy , or also down . boston road in andover ma . please fix .",1,1,services
7.77E+17,"power outage , joy . and <user> is claiming > 5 customers affected but my entire condo assoc . ( 23 units , 80 + people ) is without power .",1,1,services
7.77E+17,"incredibly beautiful day , no wind at all and the power is out . fix it fast . #medford",1,3,services
7.77E+17,protip : we can't complain about people not paying for media if dealing with actual delivery / billing is misery when they do . <user>,1,3,other
7.83E+17,i can't shop online .... your website doesn't load . help ! #harrodsmoment,1,1,retail
7.83E+17,"has your christmas shop opened yet ? if so , where can i find it ?",0,0,retail
7.83E+17,tried many times to check out with the 10 % off weekend yesterday and it didn't work ! can i still place my order with 10 % off,1,1,retail
7.83E+17,i tried checking out the whole sunday but failed . pls advise if i can still get the original discount ! thx !,1,1,retail
