8.93e+17,i was sent an iridescent powder from you but it has finger nail marks in it and i have literally just opened it . ? ? ?,1,4,other
8.94e+17,"never shopping at <user> again . every time i go in there , their employees are super rude / condescending . i'll take my $ $ to <user>",1,4,other
8.94e+17,your staff in edinburgh airport and appalling . so rude and ignoring all costomers to do their own makeup . awful service,1,4,other
8.96e+17,your customer service has been horrible during the recall process . i will never purchase a honda again .,1,4,cars
8.96e+17,", your online delivery services are subpar . take a cue from <user> or <user>",1,4,apparel
9.01e+17,8 powet outs in one year . you have a systemic issue on talahi is . get it fixed . i will tweet each day until i hear from you .,1,4,services
9.03e+17,in canton . smooth how you turn off your marquee sign to make people think you're closed and make people wait for all their food,1,4,food
9.07e+17,fuck you <user> i can't download super mario 64 cause your shit program keeps deleting the files,1,4,software
9.08e+17,every time you go to <user> and they forget items #compensation !,1,4,food
9.08e+17,"yo <user> you fleeced me , where is my popcorn in this banquet box ? <url>",1,4,food
9.15e+17,you overcharged me $ 150 for a service i did not authorize and then make me wait on hold 20 min to rectify . salt in wound .,1,4,services
9.16e+17,"awful service in corydon , indiana today . rude employees . disappointed .",1,4,food
9.16e+17,at fisherman's wharf on n point street . boo to you for charging me extra for my 17 yr old son - he is not an adult !,1,4,other
9.16e+17,very disappointed in holiday inn express orlando . bad experience . poor cust serv <user> <user>,1,4,other
9.16e+17,and <user> gave you guys another chance - but my room now has a burning air unit . 6th ave is super unsafe .,1,4,other
9.17e+17,"hello <user> , why <user> is charging me $ 113 dollars for a car that was to be paid by you ? i returned on time and with gas .",1,4,services
9.17e+17,". <user> couldn't be more unprofessional . in dealing with a funeral , a hurricane , and your check-in staff , yours was by far the worst .",1,4,other
9.17e+17,why every time i go to <user> easton they never have their juice bar up . i'm so irritated at y'all . stop wasting my time .,1,4,retail
9.17e+17,geico is the worst insurance in the word,1,4,services
9.19e+17,nordstrom is forever letting me down .,1,4,apparel
9.21e+17,"extremely disappointed after purchasing the oneplus 5 .. 50 % at 8: 00 pm , phone off for 1.5 hours in between .. 11:30 pm it's 15 %",1,4,electronics
9.25e+17,bruh we all know companys like you fuck with our computers so we renew the alleged security you provide . dont bullshit me man,1,4,software
9.25e+17,#google chrome . been sending lots of destructive stuff to my laptop .. spying on me . advised not to use it .. not picked up by #norton either,1,4,software
9.26e+17,"new <user> ui and windows store app , both are wtf .",1,4,software
9.27e+17,how come your leeds train station outlet won't accept free fries friday offer ?,1,4,food
9.27e+17,who do i complain too pls ? just been to one of your midland outlets and a member of staff chucked me threw the window ... #assault,1,4,food
9.28e+17,and im in <user> most elite level . but they are really sorry . and they will report this . im still messed up . their mistake . i suffer .,1,4,other
9.28e+17,"do not stay <user> troy michigan . bad service . customers treated like prisoners and i was called racist by "" nicole "" . nothing was done !",1,4,other
9.28e+17,not good enough <user> trying to book a hotel and got cut off twice . got back through and told price no longer available . very disappointed,1,4,other
9.3e+17,#return all <user> products <user> can't even fix them,1,4,electronics
9.31e+17,"i'm getting engine smells in the cabin of my vehicle made by <user> their new model #giulia . bought the car from <user> . not the dealership , not <user> not <user> <user> is doing enough to fix this issue . they added a seal which is not fixing the problem . <user> pic.twitter.com / fovur 42dgd",1,4,cars
9.31e+17,so disappointed with customer service today . i used a tracking label that was incorrectly filled out by zara for a return ... ( 1/3 ),1,4,apparel
9.32e+17,no eggs on my breakfast sandwich nice <user> you can never get the order right,1,4,food
9.33e+17,really super inconvenient <user> for losing my luggage .,1,4,transport
9.34e+17,i love boots ! shame you're introducing a man tax of 7 % in 2018 : (,1,4,retail
9.35e+17,"hey <user> , thanks for ruining my morning ! now i can't watch the arsenal game <url>",1,4,transport
9.35e+17,was supposed to depart from norman manley airport in kingston jamaica at 10:56 am but of course <user> is delayed . #unacceptable <user> !,1,4,transport
9.35e+17,when a <user> checkin agent has it out for you and places your whole family on a extra security line ... feels like a <user> move,1,4,transport
9.35e+17,surprised and embarrassed by impolite service <user> ebar merrick park .,1,4,apparel
9.35e+17,- really ? a massive box for 1 neck tie ? are you out of boxes ? #weirdcybermonday <url>,1,4,apparel
9.36e+17,i have raised chat issue on forum couple of days back have not got any reply can some one please help me,1,4,retail
9.36e+17,very nice <user> was placed on a 48 minute hold just to get hung up on . great customer service . <user>,1,4,retail
9.36e+17,wow . 2.5 hours since we ordered our pizza for a work function . it's only 4 pizzas ! from now on we get <user>,1,4,food
9.37e+17,shouldn't the item be removed until the full payment is received ? that is common sense and amazon never do that !,1,4,retail
9.37e+17,worst customer service experience with <user> <user> <user> . never been treated with such contempt,1,4,retail
9.37e+17,extremely poor customer service for online pick at store <user> #lebanonnh . takes the fun outta shopping ! why bother ? ? ?,1,4,retail
9.38e+17,what a joke of a company 2 wks for a electronics to come to my house . i am looking for another source for my tv .,1,4,services
9.38e+17,you are the worst airline ever ! i wish i could cancel and re-book with <user> ! you are making my vacation plans horrific .,1,4,transport
9.38e+17,"delayed an hour on my way here , delayed by 2 + hours on my way back , <user> . should have taken <user> #dontflyunited",1,4,transport
9.38e+17,why does your shipping promises suck ?,1,4,electronics
9.38e+17,rs 25k #down the #drain . if you can't debug / support close your company ! #oneplus,1,4,electronics
9.39e+17,could you please tell your business team to stop hassling us ? they have been relentless over the last few weeks .,1,4,software
9.4e+17,"your xbox app is worse than flossing with orange juice , or at the very least , less user friendly .",1,4,software
9.4e+17,why the hell is <user> still not available to preorder on the <user> <user> store ? wtf .,1,4,electronics
9.4e+17,"due to <user> issues , just getting to <user> finale now . thank you , <user> , for making this magic . you are my she-ro .",1,4,software
9.4e+17,"i already did , they promised a call back and it didn't happen . not impressed with the colleagues in noida",1,4,services
9.4e+17,hey <user> your link to cancel my subscription isn't working and nobody is answering the chat . please don't play that kind of stupid game .,1,4,other
9.4e+17,i bought a sprite from mcdonalds and they gave me a cup of water ...,1,4,food
9.4e+17,"almost got scammed by #familyenergy in bay ridge , brooklyn . caught her bluff and got the letter ripped off . lie detection electronicsniques from tv used to the fullest . <user> <user> make your customers aware of this please .",1,4,services
9.4e+17,". <user> you are easily the worst utilities servicer i've ever had to deal with . between your phone line , website , and paper billing , you have no idea how to help your customers and you've made it impossible for me to actually pay my bill ....",1,4,services
9.41e+17,hi i am using oneplus x less one year and but i am not getting any service support from as you stopped the support can you please let me know why should i choose one plus ? ? ?,1,4,electronics
9.41e+17,i don't know how many times someone needs to tell you i want to unsubscribe from all emails yet every morning i have to go back and say no . today was day 5 . stop emailing me,1,4,retail
9.41e+17,just want to thank <user> <user> for ignoring me for three days xxxx,1,4,apparel
9.41e+17,just had a job interview at <user> which was so bad that i'm legit going to contact a labor lawyer . <user> <user> <user>,1,4,retail
9.41e+17,0/7 packages out for delivery .. including next day air for the 2nd day .. unacceptable <user>,1,4,services
9.41e+17,wow . nice work <user> . days late and smashed . awesome <user> <url>,1,4,services
9.41e+17,they suck . <user> is the worst . ever .,1,4,services
9.41e+17,i had purchased a product from your website and immediately cancelled it after paying because i ordered it from amazon but it's been over 20 + days i haven't got my money back . and i am not getting any reply from you v,1,4,electronics
9.41e+17,your service center in chennai is very worst . the phone no is keep ringing n no one picking it . i need to replace battery for my oneplus one . please help #oneplusservice,1,4,electronics
9.41e+17,hello sir ... i am a user of ur laptop with serial number wb15327113 and getting horrible service from ur team as i have visited ur service center more than 5 times and every time there is a new dead line been given to me and still my problem,1,4,electronics
9.41e+17,"these <user> m5 instances are really really good , you simply can't boot them . pic.twitter.com / yzmfodiemq",1,4,software
9.41e+17,can you confirm the status of an order for me - seems to have gone missing : w2180436 dhl never delivered and don't have it at their collection point .,1,4,apparel
9.41e+17,"i understand you won't update the aol desktop software , but why would you stop customers from continuing to access and use it for favourite places and saved e-mail etc ?",1,4,services
9.41e+17,how do your staff forget to put chips with an order ? so dumb ! so annoying,1,4,food
9.41e+17,i need the number of a uk call centre as the last 3 from abroad have lost the signal . your service is disgusting,1,4,services
9.41e+17,"absoloutly shocking customer services from your middlehaven middlesbrough store today , will not be going back after today #nothappy #kfc",1,4,food
9.41e+17,i really regret changing my internet provider from virgin media to bt . shocking connection,1,4,services
9.41e+17,been missing shows for three months thanks to <user> not setting up our tv package . save our christmas <user> #xmascatchup #saveourchristmas,1,4,services
9.41e+17,i need help . but your customer service people at sfo are so uncooperative .,1,4,transport
9.41e+17,how is it you don't have any way to email claims ? businesses reporting claims against your clients can only fax because the e-upload never works . you need a claims email address .,1,4,services
9.41e+17,not exactly thrilled with this inadequate offer <user> made me for my claim . it's like i have to pay bill and they got the tip . #cheapdate,1,4,services
9.41e+17,omg ! <user> first trip to the new kfc near asda havant drive thru had a missing piece from the wicked variety bucket ... this time four missing pieces . disgusting ! ! ! only just started using kfc again after finding a hair in my chicken 3 years ago,1,4,food
9.41e+17,i'm canceling my <user> account because <user> broke my <user> ear piece and refuse to fulfill its warranty,1,4,electronics
9.41e+17,"- 30 mins on hold to talk to someone about my policy - because you jacked up my price 57 % without telling me . after 2 years of being a customer this is what i get . consider the policy cancelled , in an hour or so when i am off hold . #insurance #geico",1,4,services
9.41e+17,"i'm fed up with lenovo ! you replaced the screen on my laptop and wiped the hard drive . why ? when i contacted your support line to find out why , i was placed on hold , then no one can tell why it happened , then i'm disconnected ! horrible cust",1,4,electronics
9.41e+17,thank you so much for making a box that shreds apart even when carried by both handles . #nogood #parkinglotfail pic.twitter.com / vs6tpjdzsh,1,4,food
9.41e+17,"why do <user> and <user> make it so hard to process partial refunds ? ! i made three long and pointless phone calls yesterday , and got nowhere . someone even transferred me to ebay italy . both companies tell me i need to sort it with the other company . bureaucratic nightmare ...",1,4,retail
9.41e+17,your gate agent at h16 for ord / den tonight was awful . no compassion . lots of us running b / c your flight late . not our fault ! ! ! !,1,4,transport
9.41e+17,i don't know how <user> still only has the dvr capabilities of 1997 .,1,4,services
9.41e+17,thanks <user> for having us sitting in the plane on the tarmac for six hours then delaying the flight six more hours with no place to sleep,1,4,transport
9.41e+17,i am absolutely infuriated with your refund process . your website has now not allowed me to submit my request twice after i have,1,4,transport
9.41e+17,so mad that my <user> flex died in under 2 days ! need to try restarting but this battery better still be good ; only have had it a year .,1,4,electronics
9.41e+17,hey <user> would you consider giving me a refund for the redundant seat you made me purchase ? <url>,1,4,transport
9.41e+17,absolutely shocking service from ba . no better than any budget airline .,1,4,transport
9.42e+17,ba lost our suitcases yesterday . they still didnt arrive . you've ruined our first day of holidays . how do you compensate ?,1,4,transport
9.42e+17,ridiculous service . my mother's 3g network by <user> works much better than #vodafone4g,1,4,services
9.42e+17,hello still no response what a low grade company and service realy it's slow then tortoise,1,4,services
9.42e+17,"pathetic service . complaint no : 3859909 50 , not a single response received yet . i am not going to pay my bill this month .",1,4,services
9.42e+17,"still , no progress being made . is this your customer satisfaction policy ?",1,4,software
9.42e+17,awful service from <user> opened door and was going to sit down as the driver decided to drive off because i was going to clapham !,1,4,software
9.42e+17,thanks <user> <user> for charging my <user> card when your drivers cancel my ride . thank you for charging me twice <user>,1,4,software
9.44e+17,why buy from samsung when they can't even deliver $ 100 google play credit they promised . smh,1,4,electronics
9.45e+17,train running late by more than 4 hours . u don't care about people time . pnr - 6705392817,1,4,transport
9.49e+17,"hi , anyone know where my order is from 27th december ? worst service ever ! ! !",1,4,retail
9.5e+17,what in your right mind possessed you to replace the # 2 on the menu ?,1,4,food
9.5e+17,very disappointed in your bathrooms .,1,4,retail
9.5e+17,i love waiting at mcdonalds for 15 minutes just for some semi-good ice cream <url>,1,4,food
9.5e+17,marshall mcdonalds should really consider getting their shit together .,1,4,food
9.5e+17,reached down into the empty bag . and none were there ! no frys spilt out in the mcdonalds bag ! #wtf,1,4,food
9.53e+17,i think <user> must be the most unreliable ' paid for ' ' professional ' software i have ever used .....,1,4,software
9.53e+17,your killing me with the delays,1,4,transport
9.53e+17,worst customer service f my life and that's saying something since i thought allegiant held that spot .,1,4,transport
9.53e+17,discriminates against people with disabilities .,1,4,transport
9.54e+17,mr . raj is the response / support ur team will provide . if ur not able to resolve my query i will escalate this issue ti next level,1,4,software
9.54e+17,"half an hour with adobe customer support , so far we have "" determined that it is a electronicsnical issue "" ( no shit )",1,4,software
9.56e+17,my package was supposed to be here between 1pm & amp ; 5pm and i still have yet to receive it ... where is it and where are you ? <user>,1,4,services
9.56e+17,hey you deliver my stuff today and it's broken ! ! what can i do ? <url>,1,4,services
9.56e+17,this is unacceptable ! ! ! this is how my package arrives ? <url>,1,4,services
9.56e+17,your website and customer is terrible . lost my package and locked out my acct . rep said 4 hrs for a pin # to be sent . what bs,1,4,services
9.56e+17,really <user> ? ? this is a pretty terrible way to deliver an express envelope ... <url>,1,4,services
9.57e+17,i have an important dinner engagement you are going to make me late for .,1,4,transport
9.58e+17,couldn't be more useless ! <user> what you sayin ' ? ?,1,4,services
9.58e+17,"then it is not helpful to get anything from you , so i practically got scammed by airasia . thanks ! air asia",1,4,transport
9.59e+17,so you bump the prices up . how's that fair,1,4,transport
9.59e+17,what a waste of space <user> are . 16 minutes to get on a live chat and nowhere near a response . pitiful,1,4,transport
9.59e+17,"bt provide the worst customer service , complaints procedure . a disgrace <url>",1,4,services
9.59e+17,"sat in the middle right at the back . shame you stopped the free bar ! not impressed , amy !",1,4,transport
9.59e+17,"lost my bag for 4 days over christmas , took a month to reply , and then sent a measly 7500 avios . unacceptable . <user>",1,4,transport
9.59e+17,#hulu <user> what happened to you guys ? 400 bad request errors when i go to your help page hulu service not available . what am i paying for ?,1,4,software
9.6e+17,what complete a-holes you guys were during this debacle .,1,4,transport
9.6e+17,"<user> = ridiculous , incompetence , clueless .",1,4,transport
9.6e+17,get up at 4 am just to see <user> delayed my flight by 3 hour again .. every fucking time i fly with them something happens,1,4,transport
9.6e+17,i honestly don't believe that . you would change your ways if you were truly sorry,1,4,transport
9.6e+17,"what the fuck ? you implement 1tb caps , and then we cant even purchase an unlimited plan ?",1,4,services
9.6e+17,#comcast why are you not on the same page as the cable installers ? ! u guys driving me nuts ! <user>,1,4,services
9.61e+17,my driver on saturday was doing 52mph in a 20mph zone . i was terrified . how can you allow this ? ?,1,4,software
9.61e+17,what happened still waiting . you people are morden days robbers .,1,4,services
9.61e+17,bit extreme online safety measures by <user> today . we've had no broadband since 9am . #internetsafetyday,1,4,services
9.61e+17,dear <user> what kind of stuff is this ? ? what the heck are you doing with my account ? ? ? <url>,1,4,retail
9.61e+17,thank you <user> for not delivering my orders because <user> refusing to do there job by doing that #worstcarier #dubai,1,4,retail
9.61e+17,you did not upload the ep14 of middle series s9 again ? ? it was deleted ?,1,4,retail
8.36e+16,"dear <user> , i don't think i should have to roll back to driver v270 . 61 to make my games work , and my desktop not glitch out .",1,3,electronics
9.42e+16,what is your policy on false advertising regarding sale items ? i was refused a sale in westfield due to a company error on pricing,1,3,apparel
1.49e+17,hey i was wondering if you were getting any more gold samantha sequin dresses in ? desperate for one !,1,3,apparel
4.79e+17,being charged 2x month . no reply to my email sent months ago . pls cancel everything ! how ?,1,3,other
4.85e+17,"really <user> ? 1st replacement blender lasted 5 smoothies , 2nd replacement blender not even 1 . #badservice #badproduct",1,3,other
4.88e+17,need help <user> delivery of the <user> on sundays to any stores in or around grapevine tx is lacking . most sundays non existent ? y ?,1,3,other
4.94e+17,"your website no longer remembers that i'm a subscriber . safari 5.1 . 1 , os 10.6 . 8",1,3,other
4.95e+17,"your online eu store is not working and your "" support "" is ignoring the problem . can not submit the order .",1,3,apparel
4.95e+17,i need to stop wearing tommy hilfiger i forgot hes a racist motherfucker,1,3,apparel
4.96e+17,3 unanswered emails & amp ; 1 phone call to you . i still haven't received a paper since the end of may . what is the problem ? !,1,3,other
5.02e+17,he's racist <user> i h8 u,1,3,apparel
5.02e+17,sure wish i had read the reviews first . now mine is broke and you won't honor the warranty ! <url>,1,3,other
5.05e+17,"stiching on chino's bought 1 month ago in westfield london ripped , no help from shop . dissapointing . <url>",1,3,apparel
5.07e+17,why do you offer a subscription $ 1 / wk then when i click to order it's $ 1.50 / wk ?,1,3,other
5.13e+17,impossible to order on fr website ? ? electronicsnical issues ? many tries with different debit card ... tks <url>,1,3,apparel
5.14e+17,too bad <user> doesn't want black people wearing his clothes . i heard .,1,3,apparel
5.39e+17,just opened a fresh bud light that was filled with water . please explain <user> .,1,3,food
5.54e+17,no tab on my can ? what the <user> <url>,1,3,food
6.49e+17,"ur app on my xbox 360 constantly having server errors , cant get throught one episode of homeland without error .",1,3,software
6.71e+17,we're about the only people in this <user> and still can't get anyone to help us . #customerservice <url>,1,3,apparel
6.71e+17,why you messing with me <url>,1,3,apparel
6.71e+17,the showtime anytime app is the worst . it stopped working 4 times while trying to finish homeland and now it won't play at all .,1,3,software
6.71e+17,"apparently the #showtime app * is * down . thanks for the confirmation , <user> . also get your act together <user> , <user> .",1,3,software
6.71e+17,i think your cyber monday 25 % off is broken . it's not showing up in my cart . or you are lying . i just want a cheap set of weights .,1,3,apparel
6.71e+17,just bought these <user> launch 2s 1 month ago from <user> & amp ; they already have a hole ! 1 month ! ? ! #nothappy <url>,1,3,apparel
6.72e+17,on hold with <user> an hour just to get told to call back another day . hell yeah,1,3,apparel
6.72e+17,worst customer service to-date <user> in greensboro off wendover . avoid this place and let's show them we have other choices . #otherchoices,1,3,apparel
6.73e+17,real disappointed in <user> leaving me high and dry . ordered some new iowa gear tues with 1 day shipping and it hasnt even shipped yet ...,1,3,apparel
6.75e+17,#chrysler is a disgrace to be called an american automobile will not even cover a part with known issues even though parts been recalled .,1,3,cars
6.79e+17,i haven't received any answer from you . what's up ?,1,3,apparel
6.84e+17,could not return my purchase since cc machine was not working yet buying was not a problem . mistreated 100 %,1,3,apparel
6.85e+17,wonder why cars get major issues * just * after the warranty expires ? <user> #unhappycustomer,1,3,cars
7.27e+17,some unauthorized work done on my engine now throwing a check engine light about a week later . very upset .,1,3,cars
7.41e+17,"oh so you were there ? ok , got ya . it was all wyndham . maybe ask me first vs just taking stuff into your own hands .",1,3,software
7.42e+17,so ... i got a bad <user> review ... but we think it's fake really whoever does this like really people lose their jobs over this kind of stuff,1,3,software
7.44e+17,"when a <user> representative offers us "" tools to improve "" our rating , but those tools require financial commitment , it's extortion .",1,3,software
7.46e+17,"furious w / <user> salesman calls , tells us he can "" fix "" our reviews . we decline . two days later another legit 5 star review is removed . #scam",1,3,software
7.58e+17,had to stop using the <user> news app because it won't take my subscription password . oh well .,1,3,other
7.61e+17,"why is it so freaking hard to add a story to a publication on <user> ? every time , i get caught in a stream of errors and broken links",1,3,software
7.65e+17,hey <user> why do you want permission to change my profile ? that doesn't sound right .,1,3,software
7.74e+17,tryihg to figure out how asking your customers to be open from 8am to midnight . with no time frame whatsoever is ok <user>,1,3,services
7.77e+17,"incredibly beautiful day , no wind at all and the power is out . fix it fast . #medford",1,3,services
7.77e+17,protip : we can't complain about people not paying for media if dealing with actual delivery / billing is misery when they do . <user>,1,3,other
7.85e+17,only gas provider in bklyn how is that not monopoly ? provide terrible service b / c no comp . 8am -11:59 pm apt window . wtf,1,3,services
7.86e+17,hey <user> your reps become angry and demeaning when i show knowledge of my rights as a tenant . is intimidation your policy ?,1,3,services
7.86e+17,"dear <user> when you make me sign in then won't let me go back to article i just clicked on , huge #fail",1,3,other
7.87e+17,love when <user> hangs up on you when you're trying to pay your bill !,1,3,services
8.09e+17,i'm seriously going to cancel my subscription if you don't fix this <url>,1,3,other
8.11e+17,what's the point in paying for express delivery if you can't keep to it ? waste of time .,1,3,apparel
8.25e+17,can i complain to you about the coffee i just received ?,1,3,retail
8.27e+17,lost my business lost my business today . not sure why you don't match online prices in store ...,1,3,retail
8.32e+17,i really hate the fact that the <user> isn't selling the #kembawalker all-star jersey online . or even the shooting shirt . why ? <user>,1,3,apparel
8.37e+17,what happens when u send an item back thats the wrong size & amp ; mark the card for a replacement to be sent but nothing turns up ?,1,3,apparel
8.38e+17,bullring . heard of customer service ? you left a tag on my coat . go to get it removed and i'm treated like a criminal . #nogoodwill,1,3,apparel
8.38e+17,hey <user> your shirt looks really nice but this band on the inside cuff ( and in the neck ) is super scratchy ! ! <url>,1,3,apparel
8.5e+17,here's a fun game ... haha you haven't even sent my reimbursement check for my refrigerator and now my washer isn't working ...,1,3,other
8.51e+17,i have been waiting for a week now . <user> doesn't seems to care about indian customers .,1,3,other
8.52e+17,i went to <user> and was mistreated #lostbuisness,1,3,retail
8.54e+17,"every year dealing with <user> freezing , failing , and pain . now won't let me print my state filing , only efile for $ 25 .",1,3,software
8.54e+17,i'm done with you guys ... the up sells throughout the process is out of control . why are there 4 editions ?,1,3,software
8.6e+17,how you just out of isiah thomas jerseys right now <user>,1,3,apparel
8.65e+17,2 weeks and still no reply to a letter to uk office about being charged for something i cancelled . typical of aol ?,1,3,services
8.73e+17,you have requested more instances ( 1 ) than your current instance limit of 0 allows for the specified instance type ... every time,1,3,software
8.74e+17,- 24 hours - nothing back on my support ticket : 2235411961 over a week without account activation ? little help ?,1,3,software
8.75e+17,rather than escalating to each other do something fruitful . is not even 4 days the product was delivered to me,1,3,other
8.77e+17,"final straw with <user> . kitchenaid dishwasher tub is rusting after 4 months . called at 1pm pdt , never got a call back . now closed .",1,3,other
8.82e+17,hope your reply comes faster unlike my mobile ( mail sent ) <user> <user> #modaymotivation #still_saynotomoto,1,3,electronics
8.86e+17,is this legit ? seats sliding on white rails doesn't seem safe . 2014 honda odyssey <user> <user> <url>,1,3,cars
8.86e+17,why <user> api is spitting weird ^ m characters to my log files ? haven't seen those for ages .,1,3,software
8.87e+17,"they do not reply , just automated email",1,3,services
8.87e+17,why bother confirming you can be at my home at a specific time to meet the electrician & amp ; still not be here 2 hrs later ? #fail,1,3,services
8.87e+17,"hey <user> , how long should a transmission last on a honda civic hybrid ? mine needs to be replaced after 5 yrs . not a happy customer !",1,3,cars
8.87e+17,thx for sending me a ripped dress & amp ; doing nothing to replace it #needlessmarkup #shouldagonetonordstrom,1,3,apparel
8.88e+17,super stoked i spent money to get <user> just to have the battery go dead within 4 months of use .,1,3,electronics
8.93e+17,just signed up for the first time on your website and am not being allowed to use my welcome code,1,3,other
8.93e+17,please stop tagging my name on your products !,1,3,other
8.99e+17,this account is cyber bullying me,1,3,software
